,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5
116,796.7677095159181,-615.8741791083911,-317.9780172302808,241.33497647454928,-246.31480648756715
117,-666.5536404848955,-94.01593036908598,691.4903656819101,-16.359717494625123,7.456919601677327
118,1387.7221625348498,755.6648183546963,598.6998255026244,-274.1028589970058,-336.9339360780698
119,-747.2540939224662,-169.74149703952406,550.454880717903,-397.60136197310106,417.76103877534825
120,-876.4167007435118,401.2249397658444,-671.7367573661743,35.91434207691935,2.618038174315752
121,-407.98464750727715,1316.330692494499,-451.46389911601466,551.5460207336151,240.25273399415383
122,593.9065310496477,341.5108514199685,-59.27989672871344,1137.2776301541558,326.8663434833164
123,871.1618079053284,141.52608993993252,-562.6685300641852,122.75992245266166,-534.0309742467001
124,-356.37454613449967,-495.7200653191498,-206.7322829178535,429.2559411006748,362.68816061330244
125,-180.61964918631085,-165.3239929352327,-438.2039211310724,-463.3398548977816,392.8328259423401
126,-224.97869106676492,338.57262969157665,126.74076836940337,-373.81418511203,141.66545462423537
127,638.9707828841063,58.06920397339637,624.9300403188245,-563.5963106104247,368.0793374874629
128,-333.3987807809516,246.33644804196632,160.801871435533,-68.38097268688907,-435.39879379630185
129,597.8753552767114,285.5504595222131,-310.5578806172256,47.747191770779274,-495.62686493272275
130,-824.8704523330147,524.6207245548126,608.8772003138085,-25.849696664621163,734.4487184172547
131,-804.8437749628506,-330.98879000960164,694.5097294097654,-172.52048725712453,-168.00602925177
132,983.7922598300274,-482.40103184372396,164.2189620814282,-271.79790459586155,167.71475423785606
133,825.7806282557626,-653.2541265226813,233.84718213573797,-113.20849657824236,725.6391011961215
134,388.32832228720736,-202.69251225287178,297.9804721830396,1224.7019891155219,205.47835262064726
135,-179.55449724291233,-392.8446825620379,316.41465615344396,633.3266021183225,307.75014511867755
136,-710.9166350134801,292.3520619381445,266.32104701964033,269.51336703106335,607.3109748725648
137,779.2963254852384,-825.8019076104225,-173.0774641348708,442.64648246592526,433.2795439888114
138,-343.8873325622203,-380.9359363892385,-52.55688681689912,713.3919972006345,-51.34646406651315
139,652.3679547215603,401.03992611466145,1058.8742224594166,-350.2954846399487,-24.320957226421058
140,-317.9999210217748,248.14384217574263,-492.275981309814,-84.9624497103968,-796.8678481883045
141,-318.9305121228852,851.0533896815131,305.8768277441913,-18.808582565057463,-428.6885832634476
142,-767.9835350984614,182.8844026723792,-457.8049736852228,38.65989755161301,-8.261083108504408
143,-325.6441495716451,-221.5094372309408,425.8055456588892,762.5893761716462,-222.96550277169254
144,256.1893714456427,-730.8118231618754,-216.15752368389641,34.8811444688237,176.1728435384308
145,-718.0930503279102,465.2779003974338,-101.00456476705058,165.77964795080447,293.62758946025116
146,-107.20194274585869,-675.5996552518651,221.19343801832406,400.19251356907523,-676.2249805184879
147,339.62293491799323,-781.23737158345,246.40646932063603,173.43834413852483,103.72712266130758
148,-786.879365775834,-160.00113031948425,39.29062968406954,-92.16454412374044,270.8012173892777
149,650.6305497730016,-919.8517924501468,435.1051578399551,168.55213128553115,210.57669457104424
150,-629.3874335429011,-92.31427656923277,-158.9726539625719,-549.2719933987744,-276.3806821417746
151,794.8483879878592,76.84657860911872,318.61690319573654,-167.35997753722503,-105.03635201158893
152,-786.0343964858097,141.69172710769863,76.21339030947148,-451.0063047046299,119.17595168731032
153,-672.4053764974936,-446.2484359920578,267.3458886182921,-430.14048885027483,-22.797461947693463
154,-596.4010331264922,-345.81557671222197,-374.28647633223943,-339.1222469001943,154.45287340164896
155,264.939612743019,-89.90349845402707,343.134451925829,-815.2204866798369,431.5361893855172
156,469.48710295731564,173.75566085100166,-46.1687730609838,-803.243078063819,148.91388377850527
157,-999.8587271178112,606.4736847342618,-177.76830370808298,114.59103371132635,233.24343378687394
158,-471.7584001749826,122.92796014124202,-84.29172459589356,1057.6549153071874,381.8821588464532
159,-642.724016229896,467.5507678820263,205.988864406898,-457.8573490701118,795.3343604696639
160,-64.8639448068983,71.68821280261253,-165.91478887182114,-44.41750945245328,-581.4606997150237
161,-331.3630889721964,-645.0770106324838,274.91899326710353,-308.40995197067116,-248.44493953808842
162,-574.8476078336586,120.80303614689298,164.14565433357407,295.3676358270391,397.29825164387785
163,-423.72220755609095,-459.7311827580921,216.93357648933087,-85.55792315102643,-276.3805347023585
164,755.3259961231901,-471.5208103442514,-793.4476851848142,144.24312463137872,379.775534668185
165,738.2757014513666,627.2686987156392,817.2485890850545,-603.0823095617276,69.57368627565684
166,-911.9935109716691,87.35771932546575,238.14878887655908,-178.17897778099368,496.9339075712726
167,-60.342599220787754,-500.6204272621768,-442.7232439365698,236.08444922764005,31.502613786819552
168,506.9070862314473,-269.19725445214715,-680.6945325535264,-213.38041654643442,-115.84804186807185
169,-567.8896826472268,1274.1544545579502,-235.24035699139998,569.0607326693744,55.602367908741414
170,-251.37616790378954,795.7168633744918,-165.5785628943032,329.5440963034355,-522.133020501452
171,-756.5560052286386,-219.8748613700183,9.147944250344013,2.087951290051845,-324.24355435172396
172,-518.3793394726645,307.7942118611196,139.32856737574414,-435.494936143819,-407.74844367354405
173,-16.490755667018245,-236.28676497419684,50.66578095652258,412.9779641674643,56.55286834429125
174,129.08213318592794,326.98990290746895,744.0186998181516,-785.8819659497651,23.284846620867423
175,-1030.502146982757,696.320867877689,159.19509261110798,-80.91315024696328,269.48283595627026
176,-892.6400709793114,-456.8211281483514,-116.95954876707724,97.82206127306551,-112.67921914445974
177,-418.5232379600951,-434.7490897570869,-187.7157355336844,-107.20182816290702,-28.263272838404678
178,734.2708853359653,718.4910899110517,-578.9037795903839,1048.741462565961,564.2250026972816
179,-590.8398203158042,-588.8237978033135,85.10923594206517,301.99919193894925,-346.43143984397136
180,-465.42174901292327,-353.4863471847131,-429.3684038685644,-270.94888697025635,424.7047617725083
181,-905.9264156203625,-518.5573749886502,270.77502181251197,181.267908239742,-23.577534520937533
182,10.75536612944146,-216.51094771709083,321.533143228039,-47.46190675224559,-52.38584021940834
183,-167.87219650393487,-1028.3634208942212,-20.69028327691951,237.60906977802736,43.9712323090408
184,591.8708677602788,448.0686339292499,-380.7845100773646,-67.28524188721322,16.74495357104277
185,-379.0337946393479,-494.9625373632898,-181.90319342550788,-230.32517259953096,-608.22539671347
186,-880.334189625757,887.6943763714953,146.10040763859078,-53.8604433693089,22.799202747471192
187,226.2742956049397,234.5494934135613,-383.8837245335952,1227.7976410961096,542.9969132758214
188,709.7879533073926,-237.7709231598704,-525.9262559451112,-275.539791581659,1200.0439760587594
189,-562.4983088360368,-209.80196870491838,-354.4026527227076,312.56078700771576,-273.5616768802898
190,617.5009345392355,-503.5152161472595,757.2449186353132,678.2415092245176,371.9520809335055
191,-599.3797735699378,399.9603715717134,-300.3599834469619,700.054055422457,370.20024435792317
192,409.4258843531654,-743.1766427035035,226.65160280717186,-83.9006629061532,492.57795850036547
193,930.1617816783654,162.65223490802995,410.91562016546055,906.8868269782114,252.39594709889457
194,-248.57184072496344,1317.8747624067457,-79.12250717904551,-554.4931425277788,386.5452488832092
195,259.48986974867086,104.39730978886823,84.76455288978735,23.603731596335024,-506.58679334992416
196,-239.63385003993255,-122.69444820770052,184.23802087916593,-361.3371337635686,-142.34725223379607
197,-146.07138790599188,871.6003962207354,367.19198193525534,530.623396653608,-443.1602326204154
198,-670.28028596724,362.9370071495057,857.1211970904995,-302.222446521117,580.4352669000032
199,-676.5018096282362,-36.56996326293411,313.16598401436016,-116.03700124094205,-301.2925801021654
200,-355.95361836583453,715.8537899340348,370.3387069890098,235.59898396586146,-158.370345146067
201,-921.6624095385664,169.13524454851296,226.08729528917365,688.1321524872204,-20.669815199262
202,838.457750582441,774.7527599914292,338.3550044675343,91.01727908247372,-743.6807621701142
203,567.3043450602177,213.53182612076898,-372.7254242812445,56.153948108219225,-785.8584152586341
204,342.3597347027905,908.0587251112767,-512.0581196250276,733.6198407786455,430.42036612443854
205,-399.7163185820694,340.8353648392639,-595.4191835192712,673.4537392686335,671.6373498650227
206,-715.8243250062686,27.462496136158553,-300.4546164208662,116.8771682935934,59.453132908420436
207,-821.48491304494,438.15810589587204,268.88283994316106,-212.33693043329436,797.7054973531949
208,-792.3743080364166,375.8521634795076,413.33666251063727,-404.7759288135562,788.5737326571364
209,-156.24669755159988,258.0222689801526,142.76929812422264,-531.7617546588627,-6.7340632470334345
210,70.58499671450072,-747.8524678044793,418.9250136667041,512.0141161783681,-109.57118428714983
211,777.0748692925454,746.7131773325477,409.8054973098716,1426.8323816127297,-176.46910370634023
212,161.08549832363727,-706.9591307156036,261.4052440601584,-171.01063468292998,213.26550372619286
213,641.7482503927987,-109.72444830723873,-157.60763696402074,201.6135833534577,184.9543697243943
214,-604.3984255885824,614.852180844073,455.9920323423451,-191.17924235982363,63.90124669234
215,52.917344822530154,-345.97980189994183,252.01119310562808,52.69171807173123,257.6949673441465
216,234.1053942296722,238.36629770101345,-624.812603909983,1150.3407011062545,-88.93217066154021
217,-66.89134919374092,844.8321853283071,291.72496473558533,-162.19878881798232,-18.095014790151104
218,-629.2256530432721,-144.80061558969382,256.52097861385755,22.091591939722687,112.372517123766
219,652.6310374499478,-696.1987133618096,728.2485619114645,676.0815387084538,425.6045689304462
220,-61.7009402582184,-614.4219126013505,-349.6447143101427,-0.5179631922247131,231.2160277921427
221,738.6766206100028,-597.5145929343961,-69.40037327440419,110.44772629294134,755.2633038610628
222,691.6177220807509,-285.9079881557635,-551.42714850006,-252.951290713743,377.4187975612448
223,-563.4642155257314,214.08674623248416,-76.92034814773885,614.0047856538033,486.1979812549783
224,-257.783384728149,-682.4885218149046,-604.0947529492096,350.29636201478826,-203.26466520477246
225,-523.6890180728669,950.594123448076,-66.0265417082268,-290.49498040066004,946.7475258597068
226,549.8673423067872,-466.0257004531662,-434.34369014582825,-72.7252736094791,76.45553170900308
227,212.75294033120838,-626.4575326287145,86.49423312071036,18.42491711817436,-180.8685577429439
228,1024.588139345918,12.585354512597172,-260.50743795297376,236.48086332463097,303.8573315279139
229,-1006.130407093675,-240.21509151832277,408.8226229053878,78.94089006644182,-137.4036110042342
230,963.7448321787252,-340.5420017933583,-42.147877586470536,-491.3940155584456,-15.571539441895746
231,535.6770382151406,-663.3329425882887,-226.04728950818668,-118.83094440394102,-129.70515905559824
232,-449.86217029519446,15.73177810949947,-604.0109632117139,-672.7346481046951,-154.7494502875513
233,-764.6911581868285,-367.90799227204826,-702.1579071944807,193.79970117614423,25.100205483371024
234,-830.1951676900479,-31.75208560785867,-119.70319892033088,-224.86603335565195,-221.0819762948488
235,-739.7437440558759,31.360515414505354,526.4149672121393,-430.74921593950154,375.32881461553325
236,788.256653819732,-486.5987412177569,763.9189649939477,711.7526925151335,-27.120048217217025
237,-688.802341370508,-422.8482501174877,373.3207803714828,28.257629051430854,-646.4051510779269
238,-55.01793055767405,-447.61207487305506,-283.93262596071935,73.44228426071459,-523.9226279159593
239,-118.63337944517637,170.1599217099027,-178.38779372277924,217.33371933268066,-599.9838704092318
240,-658.3491137488236,-110.49974111310598,1.1562228983762213,418.2884874433762,-251.29121925379485
241,-278.4663740367966,-107.48049318903566,-225.48100569589639,-338.69190383911837,-220.97969905860216
242,856.9469082643004,223.09958990959822,90.93833785574094,-737.2222092119755,-333.0887666674163
243,-611.6385255803582,-321.45795913289527,-182.20147627838392,221.22686133578844,-338.67683694518405
244,521.4492958453565,-414.32080529062034,213.52777049593573,674.490561609036,10.744099471353925
245,1322.0101611388216,735.7855989262966,797.1984772225059,306.77339412482553,-624.6418003021929
246,167.3557284532415,-576.6521099232681,-189.58167117444606,-353.75799199414627,-169.63811634479057
247,495.7153706497056,853.7490794337876,-101.87820678494958,-266.38075598589313,-5.253765896223455
248,-873.3596930417849,146.36318672097912,-234.89181853769458,371.410676744585,183.9304660725362
249,772.5688504406482,476.811768340911,-491.70846110740064,84.79849692105122,-788.525050874729
250,-141.38792765038082,-785.2336768465137,-432.10074679363464,2.827327430169287,419.66380907830006
251,-529.2945065571957,865.6726841952695,-604.4116497614937,563.6195623373735,-210.42965888675215
252,-559.4016071161581,995.1893342326333,-75.56182325533595,-448.5651503275066,220.50389888474822
253,531.0309310246471,-107.91815572394339,49.78757700622515,-175.08402750483245,-768.2565292958282
254,154.33237855409885,499.1915534109898,-364.48173302097524,1030.264411353768,-252.73346126483972
255,-440.56174947139107,784.1636859443573,-458.8885137226827,222.4224406925446,-285.01064204791726
256,1370.739256571292,76.42271001161664,156.52490461294198,-45.917353375768144,832.1622659236616
257,610.3824769894926,563.3176652926857,-130.43846206894554,685.3177832002186,-720.9865088232943
258,-450.2901638968515,-459.9838255354689,-732.7712302042539,-158.03340637230895,-17.596237528533152
259,-794.2632620833532,483.20979761800396,-450.31124496985,834.4466932783854,41.185868095140314
260,39.87570750387439,909.7190312775916,-389.15831765443227,-284.5533270889961,-401.0452504768845
261,545.2999266292729,-500.4870063084944,-393.39608595260614,-24.129978375179395,-343.90583442459416
262,2.1435042455067492,70.31037568830764,-131.96549304630176,-120.80897881252763,-723.4627319092793
263,-603.337263142783,2.7382348395171885,-183.0869086030761,3.8250929613288434,-431.73717398988026
264,-161.14530969483093,-704.5057856400582,-167.36936398558765,-331.3077586482206,-181.98671549454374
265,1438.1303069646428,648.37490548921,589.5605102220411,242.83179175242208,-455.6904058269549
266,-11.117998227841733,-393.6858110667972,-59.635279824905155,-200.9911188837897,-558.3857308780592
267,-835.4616989134628,434.58327074057826,62.9918399809128,219.6872388340008,247.82334399988503
268,-957.6956003004673,482.28915800092057,-528.4164039068833,-136.31935711455725,280.18120030132786
269,163.71162692649742,-999.5930103127072,152.0757471860117,247.5529661434572,115.25480715067727
270,1022.6258865297046,-92.28597722368016,651.9715229675373,-291.8926904945823,449.77479726434706
271,1301.9875554034345,870.2012771494194,-276.30454874497076,-556.4466154409289,598.4723708888215
272,-282.80731819386546,-752.2496497742845,-153.90152538081855,-61.85509456942452,278.89473349792155
273,204.1475931507781,-13.227157392584884,678.9872857890955,-721.9459610780393,105.72186839054521
274,246.2355233581577,146.1769846681709,-423.5271551986188,59.378847125830106,-732.978749496861
275,625.521802727591,-331.6807398523331,-213.97226094697402,-19.50450765374713,-357.45506410564104
276,-731.4129134921815,-636.9759352433892,-308.3217131405772,192.29604179274688,-381.3080777857234
277,575.9109759598114,-317.3428244378554,470.70150045775375,637.8611525816083,-163.77953110754294
278,-764.0468148840005,339.66648752675746,-411.96155451822347,196.97376082444103,425.3018779278617
279,917.883415441077,747.3795280695148,-347.26028634717244,-371.3043775474969,-212.05612771894968
280,-750.7160704104975,738.933207279393,118.6592570227658,-245.542532872738,539.5867399785546
281,-421.29753334161893,-702.5155865776751,30.9453607475283,61.40235234145744,-519.9120542553889
282,931.4461680347205,83.73382814368756,-425.7058286476894,777.942666810542,354.64313031845285
283,644.7833816026164,667.5458995645794,916.0389673443236,-115.32075116834714,380.4431458188755
284,-21.937593935505344,345.37924635151154,-229.4929197872058,591.3193485717165,-692.5699319603294
285,576.5249696143036,-792.2295530648737,-152.9328035719302,-84.584610606566,255.32541977605848
286,-778.8487139684898,71.33334881744268,252.70770749781187,687.0041873857489,336.00745211062497
287,-556.4253899148503,-68.61237880636992,-95.63132527137661,476.6508571298473,-455.37136062380637
288,-236.57187132668844,-642.2127717436047,-407.61912884602424,-281.17114067838145,136.9366384093766
289,-879.8969214365812,399.7452272872298,349.3853832977424,-547.3642192114222,245.137446238558
290,-247.71834368981132,-954.8389788452151,-4.6934258997739695,145.8718970880273,-40.84710847524387
291,-29.706026733434697,-445.2382984039003,84.2437597919809,135.08813175375244,-410.5509515509918
292,-727.6581772440487,638.2661546449079,393.50052206183295,-69.56627923233329,529.5327854133632
293,-584.7518130282579,-442.5027232364012,232.53156902091877,535.0287820301031,-335.56881104479925
294,-676.193158551809,-540.5535369277104,-224.12053601440093,381.69835719916966,-255.719976611742
295,-292.2940347605106,-470.3925912218537,-306.9028618414248,-440.7704380610084,10.852040186243995
296,-77.59796954240552,-370.45550157590804,93.87490527495679,474.77514690632916,-527.0784821758177
297,-858.3193770779245,-335.8453465063778,-246.46935193339542,-178.66072337077912,363.69518106470133
298,953.6702344072424,490.57807199060943,-206.2165338535496,-481.69368669083866,774.4999222590404
299,-614.8591099085672,-735.4262970937864,139.07931795750707,189.95926204365807,-401.37132220402543
300,700.651231473787,109.75387550170375,410.35561834846357,-290.3782410433724,263.59103942817575
301,-91.75437126787635,-723.609556463084,-10.363365727390356,-216.68847237756967,-404.7952827824378
302,-976.842114661327,-540.970683652857,-26.464993124008945,229.2793709791042,139.12897353819613
303,220.870988596848,824.699443792914,-429.847842943902,53.985372062463156,1065.3198664626377
304,1088.2702613079273,-44.94047060019966,700.0276006554966,-350.0393291161554,76.64185089415149
305,1052.366319549839,153.40324841228323,97.92839203939069,400.4843502566522,-26.823923306887487
306,276.88880030962923,-147.5676942098824,-938.3170096090194,-51.869997673216254,-186.89940276439978
307,264.7370224996064,-841.0573648365748,-196.31888218473165,81.19283306668358,260.7436951566264
308,142.70118785571773,821.455745329827,51.09097087183073,163.1419233432099,-714.446536191472
309,352.2282402907405,-95.41886984651752,-1089.4341192637785,172.27265100188123,93.69286493119816
310,137.33628282619748,-681.5107193188106,421.9159862684899,30.563001001855607,-601.2168546589996
311,-483.89419562323815,843.6718086667389,278.928951852928,-456.50362134991724,75.4470531710978
312,-823.429485433522,-136.85722080853742,-219.33693014179656,120.98277593893182,328.69473987688787
313,-957.5604846592482,314.67443298312367,466.70257726655007,-318.44953837710364,531.231403613685
